pid,hhd,relationship,age,age-group,gender,income,income-group,education,education-level,edu-year,edu-year-required,status,number,hhd-income,hhd-income-group,license,traffic,max-friend,min-friend,my-score,district,livelong,livelat,wslong,wslat,flexible,mandatory,residence-size,residence-cost,current-accessibility,move,marriage,divorce,birth,death,work,study,immigration,candidate-ws-dis,current-ws-dis,weekday-shopping,weekday-leisure,weekend-shopping,weekend-leisure,distance-max
4958,3779,3,3,1,1,137000,0,1,1,1,3,1,2,274000,0,0,0,2,1,0,0,113.979472,22.5621445,113.9684818,22.56243403,0,0,2,1756505,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,50
4959,3780,1,35,4,0,137000,0,6,2,0,0,2,2,274000,0,1,0,2,1,0,0,114.0884063,22.54678497,113.8868121,22.72240779,0,0,2,2515757,0,0,0,0,0,0,0,0,0,0,123.0528534,4,5,4,0,10
4960,3780,3,6,1,1,137000,0,2,1,1,6,1,2,274000,0,0,0,40,20,0,0,114.0884063,22.54678497,114.0985039,22.56191059,0,0,2,2515757,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,38
4961,3781,1,37,4,0,137000,0,6,2,0,0,2,2,274000,0,1,0,8,2,0,0,114.0182988,22.63196421,114.0272001,22.62747411,0,0,2,1971000,0,0,0,0,0,0,0,0,0,0,0,8,4,2,0,25
4962,3781,3,0,1,1,137000,0,0,1,1,3,1,2,274000,0,0,0,2,1,0,0,114.0182988,22.63196421,0,0,0,0,2,1971000,0,0,0,0,0,0,0,0,0,0,0,3,4,3,2,25
4963,3782,1,35,4,0,137000,0,6,2,0,0,2,2,274000,0,1,0,19,8,0,0,114.0037582,22.53790479,113.9858977,22.52447402,0,0,2,2157300,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,400
4964,3782,11,16,1,1,137000,0,5,1,0,3,1,2,274000,0,0,0,2,1,0,0,114.0037582,22.53790479,114.2776236,22.78295584,0,0,2,2157300,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,50
4965,3783,1,39,4,0,137000,0,6,2,0,0,2,2,274000,0,1,0,2,1,0,0,114.1332911,22.5477813,114.1141489,22.58600777,0,0,2,1312200,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,25
4966,3783,3,2,1,1,137000,0,0,1,3,3,1,2,274000,0,0,0,19,8,0,0,114.1332911,22.5477813,0,0,0,0,2,1312200,0,0,0,0,0,0,0,0,0,0,0,8,4,0,1,25
4967,3784,1,43,4,0,137000,0,6,2,0,0,2,2,274000,0,1,0,19,8,0,0,114.2326329,22.56220142,114.2299805,22.55643946,0,0,2,1239343,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,25
4968,3784,3,16,1,1,137000,0,4,1,2,3,1,2,274000,0,0,0,2,1,0,0,114.2326329,22.56220142,114.2109974,22.71058323,0,0,2,1239343,0,0,0,0,0,0,0,0,0,0,0,3,10,1,2,10
4969,3785,1,35,4,0,137000,0,6,2,0,0,2,2,274000,0,1,0,19,8,0,0,114.2548124,22.58942621,114.2482186,22.597762,0,0,2,1024758,0,0,0,0,0,0,0,0,0,0,4.891676646,2,1,1,1,25
4970,3785,11,16,1,1,137000,0,5,1,0,3,1,2,274000,0,0,0,2,1,0,0,114.2548124,22.58942621,114.0827477,22.55702068,0,0,2,1024758,0,0,0,0,0,0,0,0,0,0,0,5,5,0,2,25
4971,3786,1,35,4,0,137000,0,6,2,0,0,2,2,274000,0,1,0,40,20,0,0,114.331894,22.68824122,114.3122933,22.69246974,0,0,2,930150,0,0,0,0,0,0,0,0,0,0,9.228649467,10,1,2,2,10
4972,3786,3,6,1,1,137000,0,2,1,1,6,1,2,274000,0,0,0,2,1,0,0,114.331894,22.68824122,114.33021,22.69639271,0,0,2,930150,0,0,0,0,0,0,0,0,0,0,0,10,4,1,2,10
4973,3787,1,44,4,0,137000,0,6,2,0,0,2,2,274000,0,1,0,19,8,0,0,114.2378371,22.71639645,114.2240162,22.70156244,0,0,2,1135692,0,0,0,0,0,0,0,0,0,0,9.331335631,1,5,2,1,10
4974,3787,3,17,1,1,137000,0,4,1,3,3,1,2,274000,0,0,0,19,8,0,0,114.2378371,22.71639645,114.2109974,22.71058323,0,0,2,1135692,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,10
4975,3788,1,36,4,0,137000,0,6,2,0,0,2,2,274000,0,1,0,19,8,0,0,114.1167624,22.56310054,113.936611,22.67894119,0,0,2,1521615,0,0,0,0,0,0,0,0,0,0,98.57568952,4,0,1,1,10
4976,3788,3,12,1,1,137000,0,3,1,1,3,1,2,274000,0,0,0,19,8,0,0,114.1167624,22.56310054,114.1273117,22.55232136,0,0,2,1521615,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1,10
4977,3789,1,39,4,0,137000,0,6,2,0,0,2,2,274000,0,1,0,2,1,0,0,114.2367467,22.72324864,114.3059153,22.67750201,0,0,2,1094400,0,0,0,0,0,0,0,0,0,0,38.1671352,9,1,2,2,50
4978,3789,3,9,1,1,137000,0,2,1,4,6,1,2,274000,0,0,0,2,1,0,0,114.2367467,22.72324864,114.2641171,22.73798272,0,0,2,1094400,0,0,0,0,0,0,0,0,0,0,0,5,4,1,2,10
4979,3790,1,42,4,0,137000,0,6,2,0,0,2,2,274000,0,1,0,19,8,0,0,114.3380546,22.70875335,114.3856826,22.70969389,0,0,2,1115100,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,25
4980,3790,3,12,1,1,137000,0,3,1,1,3,1,2,274000,0,0,0,8,2,0,0,114.3380546,22.70875335,114.2780744,22.78227554,0,0,2,1115100,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,10
4981,3791,1,40,4,0,137000,0,6,2,0,0,2,2,274000,0,1,0,19,8,0,0,114.0369263,22.60625676,114.0573383,22.6047373,0,0,2,1512000,0,0,0,0,0,0,0,0,0,0,9.420500918,0,2,3,2,10
4982,3791,3,15,1,1,137000,0,5,1,0,3,1,2,274000,0,0,0,2,1,0,0,114.0369263,22.60625676,114.1104524,22.61226424,0,0,2,1512000,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,10
4983,3792,1,40,4,0,137000,0,6,2,0,0,2,2,274000,0,1,0,19,8,0,0,114.0966175,22.55546143,114.0658046,22.54474181,0,0,2,2404350,0,0,0,0,0,0,0,0,0,0,15.01515142,3,1,3,1,38
4984,3792,3,8,1,1,137000,0,2,1,3,6,1,2,274000,0,0,0,40,20,0,0,114.0966175,22.55546143,114.0985039,22.56191059,0,0,2,2404350,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,38
4985,3793,1,43,4,0,137000,0,6,2,0,0,2,2,274000,0,1,0,2,1,0,0,114.3337922,22.6956631,114.3220415,22.71089352,0,0,2,1037934,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1,10
4986,3793,3,3,1,1,137000,0,1,1,1,3,1,2,274000,0,0,0,8,2,0,0,114.3337922,22.6956631,114.3438534,22.69361242,0,0,2,1037934,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,25
4987,3794,1,40,4,0,137000,0,6,2,0,0,2,2,274000,0,1,0,2,1,0,0,113.9137794,22.55581774,113.9139943,22.5237691,0,0,2,2551500,0,0,0,0,0,0,0,0,0,0,14.75053797,2,5,4,2,25
4988,3794,3,4,1,1,137000,0,1,1,2,3,1,2,274000,0,0,0,19,8,0,0,113.9137794,22.55581774,113.9145938,22.54666141,0,0,2,2551500,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,75
4989,3795,1,39,4,0,137000,0,6,2,0,0,2,2,274000,0,1,0,40,20,0,0,114.2158332,22.72542769,114.2210604,22.70565195,0,0,2,1184058,0,0,0,0,0,0,0,0,0,0,9.414259226,4,5,2,1,10
4990,3795,3,4,1,1,137000,0,1,1,2,3,1,2,274000,0,0,0,40,20,0,0,114.2158332,22.72542769,114.230581,22.71710663,0,0,2,1184058,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,50
4991,3796,1,41,4,0,137000,0,6,2,0,0,2,2,274000,0,1,0,19,8,0,0,114.0521542,22.71887003,114.0321304,22.71631065,0,0,2,1355400,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,10
4992,3796,3,14,1,1,137000,0,3,1,3,3,1,2,274000,0,0,0,8,2,0,0,114.0521542,22.71887003,114.0335776,22.68570394,0,0,2,1355400,0,0,0,0,0,0,0,0,0,0,0,9,4,3,1,25
4993,3797,1,37,4,0,137000,0,6,2,0,0,2,2,274000,0,1,0,40,20,0,0,114.1125384,22.59592024,114.1386037,22.69709143,0,0,2,1051650,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,50
4994,3797,3,9,1,1,137000,0,2,1,4,6,1,2,274000,0,0,0,40,20,0,0,114.1125384,22.59592024,114.1189957,22.59474725,0,0,2,1051650,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,10
4995,3798,1,35,4,0,137000,0,6,2,0,0,2,2,274000,0,1,0,19,8,0,0,114.0523451,22.63970515,114.0395011,22.60753726,0,0,2,2079000,0,0,0,0,0,0,0,0,0,0,15.94161548,5,0,0,2,25
4996,3798,3,12,1,1,137000,0,3,1,1,3,1,2,274000,0,0,0,19,8,0,0,114.0523451,22.63970515,114.0638116,22.62506178,0,0,2,2079000,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,25
4997,3799,1,40,4,0,137000,0,6,2,0,0,2,2,274000,0,1,0,2,1,0,0,114.0163238,22.53727597,113.9843857,22.73744168,0,0,2,2411278,0,0,0,0,0,0,0,0,0,0,93.29047236,1,0,1,0,10
4998,3799,3,9,1,1,137000,0,2,1,4,6,1,2,274000,0,0,0,2,1,0,0,114.0163238,22.53727597,114.0216586,22.54208411,0,0,2,2411278,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2,75
4999,3800,1,38,4,0,137000,0,6,2,0,0,2,2,274000,0,1,0,19,8,0,0,114.1673218,22.56516296,114.1669082,22.5643092,0,0,2,1344120,0,0,0,0,0,0,0,0,0,0,0,5,2,3,1,10
5000,3800,3,14,1,1,137000,0,3,1,3,3,1,2,274000,0,0,0,2,1,0,0,114.1673218,22.56516296,114.1273117,22.55232136,0,0,2,1344120,0,0,0,0,0,0,0,0,0,0,0,10,4,2,2,10
5001,3801,1,38,4,0,137000,0,6,2,0,0,2,2,274000,0,1,0,40,20,0,0,113.9122957,22.51269682,113.9219852,22.5032761,0,0,2,2631600,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,10
5002,3801,3,7,1,1,137000,0,2,1,2,6,1,2,274000,0,0,0,40,20,0,0,113.9122957,22.51269682,113.8997737,22.51209673,0,0,2,2631600,0,0,0,0,0,0,0,0,0,0,0,8,5,3,2,25
5003,3802,1,38,4,0,137000,0,6,2,0,0,2,2,274000,0,1,0,40,20,0,0,114.1049696,22.5579356,114.099536,22.57721134,0,0,2,1357772,0,0,0,0,0,0,0,0,0,0,9.217284648,0,5,3,1,10
5004,3802,3,0,1,1,137000,0,0,1,1,3,1,2,274000,0,0,0,2,1,0,0,114.1049696,22.5579356,0,0,0,0,2,1357772,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,10
5005,3803,1,36,4,0,137000,0,6,2,0,0,2,2,274000,0,1,0,2,1,0,0,114.054181,22.59691261,114.0513711,22.61576577,0,0,2,1949400,0,0,0,0,0,0,0,0,0,0,8.772904715,1,5,2,2,10
5006,3803,3,8,1,1,137000,0,2,1,3,6,1,2,274000,0,0,0,2,1,0,0,114.054181,22.59691261,114.0495405,22.59965055,0,0,2,1949400,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,38
5007,3804,1,44,4,0,137000,0,6,2,0,0,2,2,274000,0,1,0,2,1,0,0,114.29936,22.59829562,114.3004349,22.59449676,0,0,2,1174149,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,10
5008,3804,3,2,1,1,137000,0,0,1,3,3,1,2,274000,0,0,0,19,8,0,0,114.29936,22.59829562,0,0,0,0,2,1174149,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,10
5009,3805,1,42,4,0,137000,0,6,2,0,0,2,2,274000,0,1,0,40,20,0,0,114.1340787,22.550601,113.9139269,22.71959341,0,0,2,1813050,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,400
5010,3805,3,17,1,1,137000,0,5,1,0,3,1,2,274000,0,0,0,40,20,0,0,114.1340787,22.550601,113.8165886,22.74648029,0,0,2,1813050,0,0,0,0,0,0,0,0,0,0,0,10,3,1,1,38
5011,3806,1,44,4,0,137000,0,6,2,0,0,2,2,274000,0,1,0,19,8,0,0,114.0521542,22.71887003,114.0013371,22.7334005,0,0,2,1355400,0,0,0,0,0,0,0,0,0,0,0,2,5,2,1,25
5012,3806,3,2,1,1,137000,0,0,1,3,3,1,2,274000,0,0,0,2,1,0,0,114.0521542,22.71887003,0,0,0,0,2,1355400,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,10
5013,3807,2,28,3,1,242000,0,8,3,0,0,2,2,484000,0,0,0,2,1,0,0,113.9234447,22.53452262,113.9102712,22.54288065,0,0,2,2456325,0,0,0,0,0,0,0,0,0,0,7.180369397,4,0,2,2,10
5014,3807,1,31,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,40,20,0,0,113.9234447,22.53452262,113.9608013,22.6869296,0,0,2,2456325,0,0,0,0,0,0,0,0,0,0,72.220839,1,2,1,1,75
5015,3808,1,29,3,1,242000,0,8,3,0,0,2,2,484000,0,0,0,40,20,0,0,114.1351301,22.58489774,114.1217289,22.54666103,0,0,2,1312794,0,0,0,0,0,0,0,0,0,0,18.64778315,4,4,2,0,38
5016,3808,2,29,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,40,20,0,0,114.1351301,22.58489774,114.4981704,22.56843849,0,0,2,1312794,0,0,0,0,0,0,0,0,0,0,167.2588899,4,1,0,2,10
5017,3809,2,32,3,1,242000,0,8,3,0,0,2,2,484000,0,0,0,40,20,0,0,113.9216868,22.50154896,113.8225134,22.71739482,0,0,2,2239575,0,0,0,0,0,0,0,0,0,0,109.3260105,5,0,2,0,10
5018,3809,1,33,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,2,1,0,0,113.9216868,22.50154896,113.9805994,22.70188376,0,0,2,2239575,0,0,0,0,0,0,0,0,0,0,96.10705632,3,0,2,2,10
5019,3810,1,28,3,1,242000,0,7,3,0,0,2,2,484000,0,0,0,2,1,0,0,113.9969301,22.643064,113.9519216,22.74145752,0,0,2,784620,0,0,0,0,0,0,0,0,0,0,0,7,4,1,1,50
5020,3810,2,26,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,40,20,0,0,113.9969301,22.643064,113.9976651,22.67571164,0,0,2,784620,0,0,0,0,0,0,0,0,0,0,15.02970013,1,2,2,1,25
5021,3811,2,34,3,1,242000,0,7,3,0,0,2,2,484000,0,0,0,19,8,0,0,114.1494133,22.61039668,114.1382291,22.61523669,0,0,2,1112274,0,0,0,0,0,0,0,0,0,0,5.608791602,3,2,2,2,10
5022,3811,1,25,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,19,8,0,0,114.1494133,22.61039668,114.1384463,22.60564848,0,0,2,1112274,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1,10
5023,3812,2,30,3,1,242000,0,7,3,0,0,2,2,484000,0,0,0,40,20,0,0,113.8846552,22.58885046,113.9006003,22.80969089,0,0,2,1590300,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,10
5024,3812,1,27,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,19,8,0,0,113.8846552,22.58885046,113.9032438,22.72744574,0,0,2,1590300,0,0,0,0,0,0,0,0,0,0,64.35886574,1,5,2,1,10
5025,3813,2,25,3,1,242000,0,7,3,0,0,2,2,484000,0,0,0,40,20,0,0,114.0574293,22.51811619,113.9237267,22.57527484,0,0,2,1889100,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,75
5026,3813,1,28,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,2,1,0,0,114.0574293,22.51811619,114.0493414,22.5279925,0,0,2,1889100,0,0,0,0,0,0,0,0,0,0,5.875206975,3,1,2,2,10
5027,3814,2,28,3,1,242000,0,8,3,0,0,2,2,484000,0,0,0,2,1,0,0,114.0090737,22.63994719,114.0104162,22.63111842,0,0,2,3879994,0,0,0,0,0,0,0,0,0,0,4.110100468,2,2,2,1,10
5028,3814,1,33,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,8,2,0,0,114.0090737,22.63994719,114.0306177,22.68109238,0,0,2,3879994,0,0,0,0,0,0,0,0,0,0,21.37571602,2,4,1,2,25
5029,3815,2,28,3,1,242000,0,7,3,0,0,2,2,484000,0,0,0,2,1,0,0,113.916999,22.50356757,113.9233533,22.58496019,0,0,2,2685528,0,0,0,0,0,0,0,0,0,0,37.57448098,10,1,1,1,75
5030,3815,1,27,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,19,8,0,0,113.916999,22.50356757,113.9211685,22.48956803,0,0,2,2685528,0,0,0,0,0,0,0,0,0,0,6.722906227,5,0,4,0,10
5031,3816,1,30,3,1,242000,0,7,3,0,0,2,2,484000,0,0,0,19,8,0,0,114.058055,22.69512613,114.0398046,22.69945295,0,0,2,1692022,0,0,0,0,0,0,0,0,0,0,8.632477715,5,3,2,1,10
5032,3816,2,29,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,2,1,0,0,114.058055,22.69512613,114.0610319,22.71362,0,0,2,1692022,0,0,0,0,0,0,0,0,0,0,8.621264969,5,4,0,1,10
5033,3817,2,30,3,1,242000,0,8,3,0,0,2,2,484000,0,0,0,40,20,0,0,114.1078769,22.53687969,114.0950593,22.53996567,0,0,2,1366594,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,38
5034,3817,1,30,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,19,8,0,0,114.1078769,22.53687969,114.0957679,22.56965336,0,0,2,1366594,0,0,0,0,0,0,0,0,0,0,16.0805284,5,1,4,1,25
5035,3818,1,33,3,1,242000,0,8,3,0,0,2,2,484000,0,0,0,8,2,0,0,113.8957434,22.53233885,113.9161877,22.51129471,0,0,2,3270253,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,25
5036,3818,2,26,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,2,1,0,0,113.8957434,22.53233885,114.0083573,22.75268468,0,0,2,3270253,0,0,0,0,0,0,0,0,0,0,113.8899568,1,5,4,2,25
5037,3819,1,28,3,1,242000,0,7,3,0,0,2,2,484000,0,0,0,40,20,0,0,114.1078769,22.53687969,114.2939222,22.66603796,0,0,2,1366594,0,0,0,0,0,0,0,0,0,0,104.2376931,2,1,1,2,10
5038,3819,2,27,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,2,1,0,0,114.1078769,22.53687969,114.1230322,22.58043643,0,0,2,1366594,0,0,0,0,0,0,0,0,0,0,0,3,5,2,1,25
5039,3820,1,30,3,1,242000,0,8,3,0,0,2,2,484000,0,0,0,2,1,0,0,113.9211362,22.49684441,113.8851632,22.72061152,0,0,2,1827360,0,0,0,0,0,0,0,0,0,0,104.3098737,10,0,1,1,10
5040,3820,2,26,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,8,2,0,0,113.9211362,22.49684441,113.8895442,22.78383392,0,0,2,1827360,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,10
5041,3821,1,29,3,1,242000,0,7,3,0,0,2,2,484000,0,0,0,2,1,0,0,113.906304,22.51810499,113.9224649,22.52037317,0,0,2,2218149,0,0,0,0,0,0,0,0,0,0,0,4,4,1,2,10
5042,3821,2,29,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,19,8,0,0,113.906304,22.51810499,113.9182386,22.56843843,0,0,2,2218149,0,0,0,0,0,0,0,0,0,0,23.80798327,8,3,2,2,50
5043,3822,1,25,3,1,242000,0,7,3,0,0,2,2,484000,0,0,0,19,8,0,0,113.8678879,22.5713629,113.8564083,22.58683717,0,0,2,1906200,0,0,0,0,0,0,0,0,0,0,8.867730979,7,0,2,1,10
5044,3822,2,34,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,40,20,0,0,113.8678879,22.5713629,113.9015615,22.71955435,0,0,2,1906200,0,0,0,0,0,0,0,0,0,0,69.94293874,1,4,2,1,25
5045,3823,2,31,3,1,242000,0,8,3,0,0,2,2,484000,0,0,0,19,8,0,0,114.0320278,22.56413598,114.0492451,22.56662297,0,0,2,1733400,0,0,0,0,0,0,0,0,0,0,8.006407522,4,3,2,2,10
5046,3823,1,34,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,19,8,0,0,114.0320278,22.56413598,114.0492451,22.56662297,0,0,2,1733400,0,0,0,0,0,0,0,0,0,0,8.006407522,3,3,2,2,10
5047,3824,2,28,3,1,242000,0,7,3,0,0,2,2,484000,0,0,0,19,8,0,0,114.0822683,22.55456271,114.3683956,22.75704442,0,0,2,2700000,0,0,0,0,0,0,0,0,0,0,161.3270942,1,5,0,2,10
5048,3824,1,25,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,19,8,0,0,114.0822683,22.55456271,114.0919831,22.56921226,0,0,2,2700000,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,10
5049,3825,2,33,3,1,242000,0,7,3,0,0,2,2,484000,0,0,0,19,8,0,0,113.8877196,22.49878479,114.3890236,22.75600408,0,0,2,1662768,0,0,0,0,0,0,0,0,0,0,259.3212479,0,1,1,2,10
5050,3825,1,27,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,2,1,0,0,113.8877196,22.49878479,113.89667,22.77535293,0,0,2,1662768,0,0,0,0,0,0,0,0,0,0,127.3555703,4,3,3,2,400
5051,3826,1,26,3,1,242000,0,8,3,0,0,2,2,484000,0,0,0,19,8,0,0,114.0908567,22.56083649,114.0891792,22.54178278,0,0,2,2224800,0,0,0,0,0,0,0,0,0,0,8.803283605,8,2,2,1,10
5052,3826,2,33,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,40,20,0,0,114.0908567,22.56083649,114.0923787,22.56380177,0,0,2,2224800,0,0,0,0,0,0,0,0,0,0,1.534027684,3,0,2,1,10
5053,3827,2,31,3,1,242000,0,8,3,0,0,2,2,484000,0,0,0,2,1,0,0,114.2084736,22.70857754,114.2122077,22.72734704,0,0,2,1105866,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,10
5054,3827,1,34,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,2,1,0,0,114.2084736,22.70857754,113.8320961,22.73412313,0,0,2,1105866,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,10
5055,3828,2,34,3,1,242000,0,8,3,0,0,2,2,484000,0,0,0,19,8,0,0,113.9367698,22.75570779,113.9390427,22.76296163,0,0,2,1401300,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,10
5056,3828,1,31,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,19,8,0,0,113.9367698,22.75570779,113.896119,22.72186615,0,0,2,1401300,0,0,0,0,0,0,0,0,0,0,24.34403081,2,2,4,2,75
5057,3829,1,28,3,1,242000,0,7,3,0,0,2,2,484000,0,0,0,2,1,0,0,114.0285468,22.56929008,114.0305432,22.56786856,0,0,2,2103300,0,0,0,0,0,0,0,0,0,0,1.127958604,0,5,1,4,10
5058,3829,2,27,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,2,1,0,0,114.0285468,22.56929008,114.0280747,22.56038858,0,0,2,2103300,0,0,0,0,0,0,0,0,0,0,4.102623149,3,4,4,1,10
5059,3830,2,27,3,1,242000,0,7,3,0,0,2,2,484000,0,0,0,40,20,0,0,114.0684466,22.57172139,113.8927493,22.76804691,0,0,2,1472850,0,0,0,0,0,0,0,0,0,0,121.2578,5,2,1,0,10
5060,3830,1,25,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,19,8,0,0,114.0684466,22.57172139,114.0558319,22.6636871,0,0,2,1472850,0,0,0,0,0,0,0,0,0,0,42.72303181,4,1,1,1,10
5061,3831,2,25,3,1,242000,0,7,3,0,0,2,2,484000,0,0,0,8,2,0,0,114.2330761,22.71232915,114.2146748,22.70297441,0,0,2,1220150,0,0,0,0,0,0,0,0,0,0,9.500663636,5,3,3,0,10
5062,3831,1,32,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,40,20,0,0,114.2330761,22.71232915,114.3559461,22.72906025,0,0,2,1220150,0,0,0,0,0,0,0,0,0,0,57.07209665,1,0,2,2,10
5063,3832,2,26,3,1,242000,0,8,3,0,0,2,2,484000,0,0,0,19,8,0,0,114.1182233,22.54045076,114.1044991,22.55356147,0,0,2,1127310,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,25
5064,3832,1,33,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,40,20,0,0,114.1182233,22.54045076,114.3833801,22.69048805,0,0,2,1127310,0,0,0,0,0,0,0,0,0,0,140.2192617,2,3,4,2,10
5065,3833,1,30,3,1,242000,0,7,3,0,0,2,2,484000,0,0,0,2,1,0,0,113.8361658,22.64005263,113.8315281,22.63182214,0,0,2,1453126,0,0,0,0,0,0,0,0,0,0,0,4,3,1,2,10
5066,3833,2,30,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,19,8,0,0,113.8361658,22.64005263,114.3489082,22.76434466,0,0,2,1453126,0,0,0,0,0,0,0,0,0,0,242.8212338,0,0,4,2,10
5067,3834,2,32,3,1,242000,0,8,3,0,0,2,2,484000,0,0,0,19,8,0,0,114.1073572,22.57132398,113.977303,22.72436538,0,0,2,1395975,0,0,0,0,0,0,0,0,0,0,92.43440311,2,4,2,2,10
5068,3834,1,33,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,2,1,0,0,114.1073572,22.57132398,114.1272273,22.69348192,0,0,2,1395975,0,0,0,0,0,0,0,0,0,0,56.96141644,7,4,2,2,10
5069,3835,2,30,3,1,242000,0,7,3,0,0,2,2,484000,0,0,0,8,2,0,0,114.103918,22.53741437,114.1044991,22.55356147,0,0,2,1888200,0,0,0,0,0,0,0,0,0,0,0,3,4,2,2,25
5070,3835,1,29,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,19,8,0,0,114.103918,22.53741437,114.0406397,22.5999918,0,0,2,1888200,0,0,0,0,0,0,0,0,0,0,40.95936556,4,5,1,0,50
5071,3836,1,27,3,1,242000,0,8,3,0,0,2,2,484000,0,0,0,40,20,0,0,114.0805462,22.5528208,114.0891792,22.54178278,0,0,2,2398950,0,0,0,0,0,0,0,0,0,0,6.449443967,9,3,1,2,10
5072,3836,2,31,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,19,8,0,0,114.0805462,22.5528208,114.0984549,22.56231854,0,0,2,2398950,0,0,0,0,0,0,0,0,0,0,9.329785875,3,0,0,2,10
5073,3837,1,29,3,1,242000,0,7,3,0,0,2,2,484000,0,0,0,19,8,0,0,113.9338951,22.50164756,113.9226805,22.50835924,0,0,2,3276000,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,10
5074,3837,2,33,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,19,8,0,0,113.9338951,22.50164756,113.9142301,22.54249797,0,0,2,3276000,0,0,0,0,0,0,0,0,0,0,20.86622448,6,1,1,2,25
5075,3838,1,33,3,1,242000,0,8,3,0,0,2,2,484000,0,0,0,8,2,0,0,114.0358301,22.70436869,114.0321304,22.71631065,0,0,2,1532452,0,0,0,0,0,0,0,0,0,0,0,8,5,4,1,10
5076,3838,2,34,3,0,242000,0,6,2,0,0,2,2,484000,0,0,0,40,20,0,0,114.0358301,22.70436869,114.0499859,22.72305465,0,0,2,1532452,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,25
