hid,pid,Gender,Age_group,Education,Income,license,status,Education_detailed,number,Long,Lat
1778,4801,0,4,1,3079,1,2,4,3,0,0
1778,4802,1,7,4,200,0,4,10,3,0,0
1779,4803,1,4,2,3274,0,2,6,3,0,0
1779,4804,0,4,1,3079,1,2,4,3,0,0
1779,4805,1,7,4,200,0,4,10,3,0,0
1780,4806,1,4,2,3274,0,2,6,3,0,0
1780,4807,0,4,1,3079,1,2,4,3,0,0
1780,4808,1,7,4,200,0,4,10,3,0,0
1781,4809,1,4,2,3274,0,2,6,3,0,0
1781,4810,0,4,1,3079,1,2,4,3,0,0
1781,4811,1,7,4,200,0,4,10,3,0,0
1782,4812,1,4,2,3274,0,2,6,3,0,0
1782,4813,0,4,1,3079,1,2,4,3,0,0
1782,4814,1,7,4,200,0,4,10,3,0,0
1783,4815,1,4,2,3274,0,2,6,3,0,0
1783,4816,0,4,1,3079,1,2,4,3,0,0
1783,4817,1,7,4,200,0,4,10,3,0,0
1784,4818,1,4,2,3274,0,2,6,3,0,0
1784,4819,0,4,1,3079,1,2,4,3,0,0
1784,4820,1,7,4,200,0,4,10,3,0,0
1785,4821,1,4,2,3274,0,2,6,3,0,0
1785,4822,0,4,1,3079,1,2,4,3,0,0
1785,4823,1,7,4,200,0,4,10,3,0,0
1786,4824,1,4,2,3274,0,2,6,3,0,0
1786,4825,0,4,1,3079,1,2,4,3,0,0
1786,4826,1,7,4,200,0,4,10,3,0,0
1787,4827,1,4,2,3274,0,2,6,3,0,0
1787,4828,0,4,1,3079,1,2,4,3,0,0
1787,4829,1,7,4,200,0,4,10,3,0,0
1788,4830,1,4,2,3274,0,2,6,3,0,0
1788,4831,0,4,1,3079,1,2,4,3,0,0
1788,4832,1,7,4,200,0,4,10,3,0,0
1789,4833,1,4,2,3274,0,2,6,3,0,0
1789,4834,0,4,1,3079,1,2,4,3,0,0
1789,4835,1,7,4,200,0,4,10,3,0,0
1790,4836,1,4,2,3274,0,2,6,3,0,0
1790,4837,0,4,1,3079,1,2,4,3,0,0
1790,4838,1,7,4,200,0,4,10,3,0,0
1791,4839,1,4,2,3274,0,2,6,3,0,0
1791,4840,0,4,1,3079,1,2,4,3,0,0
1791,4841,1,7,4,200,0,4,10,3,0,0
1792,4842,1,4,2,3274,0,2,6,3,0,0
1792,4843,0,4,1,3079,1,2,4,3,0,0
1792,4844,1,7,4,200,0,4,10,3,0,0
1793,4845,1,4,2,3274,0,2,6,3,0,0
1793,4846,0,4,1,3079,1,2,4,3,0,0
1793,4847,1,7,4,200,0,4,10,3,0,0
1794,4848,1,4,2,3274,0,2,6,3,0,0
1794,4849,0,4,1,3079,1,2,4,3,0,0
1794,4850,1,7,4,200,0,4,10,3,0,0
1795,4851,1,4,2,3274,0,2,6,3,0,0
1795,4852,0,4,1,3079,1,2,4,3,0,0
1795,4853,1,7,4,200,0,4,10,3,0,0
1796,4854,1,4,2,3274,0,2,6,3,0,0
1796,4855,0,4,1,3079,1,2,4,3,0,0
1796,4856,1,7,4,200,0,4,10,3,0,0
1797,4857,1,4,2,3274,0,2,6,3,0,0
1797,4858,0,4,1,3079,1,2,4,3,0,0
1797,4859,1,7,4,200,0,4,10,3,0,0
1798,4860,1,4,2,3274,0,2,6,3,0,0
1798,4861,0,4,1,3079,1,2,4,3,0,0
1798,4862,1,7,4,200,0,4,10,3,0,0
1799,4863,1,4,2,3274,0,2,6,3,0,0
1799,4864,0,4,1,3079,1,2,4,3,0,0
1799,4865,1,7,4,200,0,4,10,3,0,0
1800,4866,1,4,2,3274,0,2,6,3,0,0
1800,4867,0,4,1,3079,1,2,4,3,0,0
1800,4868,1,7,4,200,0,4,10,3,0,0
1801,4869,1,4,2,3274,0,2,6,3,0,0
1801,4870,0,4,1,3079,1,2,4,3,0,0
1801,4871,1,7,4,200,0,4,10,3,0,0
1802,4872,1,4,2,3274,0,2,6,3,0,0
1802,4873,0,4,1,3079,1,2,4,3,0,0
1802,4874,1,7,4,200,0,4,10,3,0,0
1803,4875,1,4,2,3274,0,2,6,3,0,0
1803,4876,0,4,1,3079,1,2,4,3,0,0
1803,4877,1,7,4,200,0,4,10,3,0,0
1804,4878,1,4,2,3274,0,2,6,3,0,0
1804,4879,0,4,1,3079,1,2,4,3,0,0
1804,4880,1,7,4,200,0,4,10,3,0,0
1805,4881,1,4,2,3274,0,2,6,3,0,0
1805,4882,0,4,1,3079,1,2,4,3,0,0
1805,4883,1,7,4,200,0,4,10,3,0,0
1806,4884,1,4,2,3274,0,2,6,3,0,0
1806,4885,0,4,1,3079,1,2,4,3,0,0
1806,4886,1,7,4,200,0,4,10,3,0,0
1807,4887,1,4,2,3274,0,2,6,3,0,0
1807,4888,0,4,1,3079,1,2,4,3,0,0
1807,4889,1,7,4,200,0,4,10,3,0,0
1808,4890,1,4,2,3274,0,2,6,3,0,0
1808,4891,0,4,1,3079,1,2,4,3,0,0
1808,4892,1,7,4,200,0,4,10,3,0,0
1809,4893,1,4,2,3274,0,2,6,3,0,0
1809,4894,0,4,1,3079,1,2,4,3,0,0
1809,4895,1,7,4,200,0,4,10,3,0,0
1810,4896,1,4,2,3274,0,2,6,3,0,0
1810,4897,0,4,1,3079,1,2,4,3,0,0
1810,4898,1,7,4,200,0,4,10,3,0,0
1811,4899,1,4,2,3274,0,2,6,3,0,0
1811,4900,0,4,1,3079,1,2,4,3,0,0
1811,4901,1,7,4,200,0,4,10,3,0,0
1812,4902,1,4,2,3274,0,2,6,3,0,0
1812,4903,0,4,1,3079,1,2,4,3,0,0
1812,4904,1,7,4,200,0,4,10,3,0,0
1813,4905,1,4,2,3274,0,2,6,3,0,0
1813,4906,0,4,1,3079,1,2,4,3,0,0
1813,4907,1,7,4,200,0,4,10,3,0,0
1814,4908,1,4,2,3274,0,2,6,3,0,0
1814,4909,0,4,1,3079,1,2,4,3,0,0
1814,4910,1,7,4,200,0,4,10,3,0,0
1815,4911,1,4,2,3274,0,2,6,3,0,0
1815,4912,0,4,1,3079,1,2,4,3,0,0
1815,4913,1,7,4,200,0,4,10,3,0,0
1816,4914,1,4,2,3274,0,2,6,3,0,0
1816,4915,0,4,1,3079,1,2,4,3,0,0
1816,4916,1,7,4,200,0,4,10,3,0,0
1817,4917,1,4,2,3274,0,2,6,3,0,0
1817,4918,0,4,1,3079,1,2,4,3,0,0
1817,4919,1,7,4,200,0,4,10,3,0,0
1818,4920,1,4,2,3274,0,2,6,3,0,0
1818,4921,0,4,1,3079,1,2,4,3,0,0
1818,4922,1,7,4,200,0,4,10,3,0,0
1819,4923,1,4,2,3274,0,2,6,3,0,0
1819,4924,0,4,1,3079,1,2,4,3,0,0
1819,4925,1,7,4,200,0,4,10,3,0,0
1820,4926,1,4,2,3274,0,2,6,3,0,0
1820,4927,0,4,1,3079,1,2,4,3,0,0
1820,4928,1,7,4,200,0,4,10,3,0,0
1821,4929,1,4,2,3274,0,2,6,3,0,0
1821,4930,0,4,1,3079,1,2,4,3,0,0
1821,4931,1,7,4,200,0,4,10,3,0,0
1822,4932,1,4,2,3274,0,2,6,3,0,0
1822,4933,0,4,1,3079,1,2,4,3,0,0
1822,4934,1,7,4,200,0,4,10,3,0,0
1823,4935,1,4,2,3274,0,2,6,3,0,0
1823,4936,0,4,1,3079,1,2,4,3,0,0
1823,4937,1,7,4,200,0,4,10,3,0,0
1824,4938,1,4,2,3274,0,2,6,3,0,0
1824,4939,0,4,1,3079,1,2,4,3,0,0
1824,4940,1,7,4,200,0,4,10,3,0,0
1825,4941,1,4,2,3274,0,2,6,3,0,0
1825,4942,0,4,1,3079,1,2,4,3,0,0
1825,4943,1,7,4,200,0,4,10,3,0,0
1826,4944,1,4,2,3274,0,2,6,3,0,0
1826,4945,0,4,1,3079,1,2,4,3,0,0
1826,4946,1,7,4,200,0,4,10,3,0,0
1827,4947,1,4,2,3274,0,2,6,3,0,0
1827,4948,0,4,1,3079,1,2,4,3,0,0
1827,4949,1,7,4,200,0,4,10,3,0,0
1828,4950,1,4,2,3274,0,2,6,3,0,0
1828,4951,0,4,1,3079,1,2,4,3,0,0
1828,4952,1,7,4,200,0,4,10,3,0,0
1829,4953,1,4,2,3274,0,2,6,3,0,0
1829,4954,0,4,1,3079,1,2,4,3,0,0
1829,4955,1,7,4,200,0,4,10,3,0,0
1830,4956,1,4,2,3274,0,2,6,3,0,0
1830,4957,0,4,1,3079,1,2,4,3,0,0
1830,4958,1,7,4,200,0,4,10,3,0,0
1831,4959,1,4,2,3274,0,2,6,3,0,0
1831,4960,0,4,1,3079,1,2,4,3,0,0
1831,4961,1,7,4,200,0,4,10,3,0,0
1832,4962,1,4,2,3274,0,2,6,3,0,0
1832,4963,0,4,1,3079,1,2,4,3,0,0
1832,4964,1,7,4,200,0,4,10,3,0,0
1833,4965,1,4,2,3274,0,2,6,3,0,0
1833,4966,0,4,1,3079,1,2,4,3,0,0
1833,4967,1,7,4,200,0,4,10,3,0,0
1834,4968,1,4,2,3274,0,2,6,3,0,0
1834,4969,0,4,1,3079,1,2,4,3,0,0
1834,4970,1,7,4,200,0,4,10,3,0,0
1835,4971,1,4,2,3274,0,2,6,3,0,0
1835,4972,0,4,1,3079,1,2,4,3,0,0
1835,4973,1,7,4,200,0,4,10,3,0,0
1836,4974,1,4,2,3274,0,2,6,3,0,0
1836,4975,0,4,1,3079,1,2,4,3,0,0
1836,4976,1,7,4,200,0,4,10,3,0,0
1837,4977,1,4,2,3274,0,2,6,3,0,0
1837,4978,0,4,1,3079,1,2,4,3,0,0
1837,4979,1,7,4,200,0,4,10,3,0,0
1838,4980,1,4,2,3274,0,2,6,3,0,0
1838,4981,0,4,1,3079,1,2,4,3,0,0
1838,4982,1,7,4,200,0,4,10,3,0,0
1839,4983,1,4,2,3274,0,2,6,3,0,0
1839,4984,0,4,1,3079,1,2,4,3,0,0
1839,4985,1,7,4,200,0,4,10,3,0,0
1840,4986,1,4,2,3274,0,2,6,3,0,0
1840,4987,0,4,1,3079,1,2,4,3,0,0
1840,4988,1,7,4,200,0,4,10,3,0,0
1841,4989,1,4,2,3274,0,2,6,3,0,0
1841,4990,0,4,1,3079,1,2,4,3,0,0
1841,4991,1,7,4,200,0,4,10,3,0,0
1842,4992,1,4,2,3274,0,2,6,3,0,0
1842,4993,0,4,1,3079,1,2,4,3,0,0
1842,4994,1,7,4,200,0,4,10,3,0,0
1843,4995,1,4,2,3274,0,2,6,3,0,0
1843,4996,0,4,1,3079,1,2,4,3,0,0
1843,4997,1,7,4,200,0,4,10,3,0,0
1844,4998,1,4,2,3274,0,2,6,3,0,0
1844,4999,0,4,1,3079,1,2,4,3,0,0
1844,5000,1,7,4,200,0,4,10,3,0,0
1845,5001,1,4,2,3274,0,2,6,3,0,0
1845,5002,0,4,1,3079,1,2,4,3,0,0
1845,5003,1,7,4,200,0,4,10,3,0,0
1846,5004,1,4,2,3274,0,2,6,3,0,0
1846,5005,0,4,1,3079,1,2,4,3,0,0
1846,5006,1,7,4,200,0,4,10,3,0,0
1847,5007,1,4,2,3274,0,2,6,3,0,0
1847,5008,0,4,1,3079,1,2,4,3,0,0
1847,5009,1,7,4,200,0,4,10,3,0,0
1848,5010,1,4,2,3274,0,2,6,3,0,0
1848,5011,0,4,1,3079,1,2,4,3,0,0
1848,5012,1,7,4,200,0,4,10,3,0,0
1849,5013,1,4,2,3274,0,2,6,3,0,0
1849,5014,0,4,1,3079,1,2,4,3,0,0
1849,5015,1,7,4,200,0,4,10,3,0,0
1850,5016,1,4,2,3274,0,2,6,3,0,0
1850,5017,0,4,1,3079,1,2,4,3,0,0
1850,5018,1,7,4,200,0,4,10,3,0,0
1851,5019,1,4,2,3274,0,2,6,3,0,0
1851,5020,0,4,1,3079,1,2,4,3,0,0
1851,5021,1,7,4,200,0,4,10,3,0,0
1852,5022,1,4,2,3274,0,2,6,3,0,0
1852,5023,0,4,1,3079,1,2,4,3,0,0
1852,5024,1,7,4,200,0,4,10,3,0,0
1853,5025,1,4,2,3274,0,2,6,3,0,0
1853,5026,0,4,1,3079,1,2,4,3,0,0
1853,5027,1,7,4,200,0,4,10,3,0,0
1854,5028,1,4,2,3274,0,2,6,3,0,0
1854,5029,0,4,1,3079,1,2,4,3,0,0
1854,5030,1,7,4,200,0,4,10,3,0,0
1855,5031,1,4,2,3274,0,2,6,3,0,0
1855,5032,0,4,1,3079,1,2,4,3,0,0
1855,5033,1,7,4,200,0,4,10,3,0,0
1856,5034,1,4,2,3274,0,2,6,3,0,0
1856,5035,0,4,1,3079,1,2,4,3,0,0
1856,5036,1,7,4,200,0,4,10,3,0,0
1857,5037,1,4,2,3274,0,2,6,3,0,0
1857,5038,0,4,1,3079,1,2,4,3,0,0
1857,5039,1,7,4,200,0,4,10,3,0,0
1858,5040,1,4,2,3274,0,2,6,3,0,0
1858,5041,0,4,1,3079,1,2,4,3,0,0
1858,5042,1,7,4,200,0,4,10,3,0,0
1859,5043,1,4,2,3274,0,2,6,3,0,0
1859,5044,0,4,1,3079,1,2,4,3,0,0
1859,5045,1,7,4,200,0,4,10,3,0,0
1860,5046,1,4,2,3274,0,2,6,3,0,0
1860,5047,0,4,1,3079,1,2,4,3,0,0
1860,5048,1,7,4,200,0,4,10,3,0,0
1861,5049,1,4,2,3274,0,2,6,3,0,0
1861,5050,0,4,1,3079,1,2,4,3,0,0
1861,5051,1,7,4,200,0,4,10,3,0,0
1862,5052,1,4,2,3274,0,2,6,3,0,0
1862,5053,0,4,1,3079,1,2,4,3,0,0
1862,5054,1,7,4,200,0,4,10,3,0,0
1863,5055,1,4,2,3274,0,2,6,3,0,0
1863,5056,0,4,1,3079,1,2,4,3,0,0
1863,5057,1,7,4,200,0,4,10,3,0,0
1864,5058,1,4,2,3274,0,2,6,3,0,0
1864,5059,0,4,1,3079,1,2,4,3,0,0
1864,5060,1,7,4,200,0,4,10,3,0,0
1865,5061,1,4,2,3274,0,2,6,3,0,0
1865,5062,0,4,1,3079,1,2,4,3,0,0
1865,5063,1,7,4,200,0,4,10,3,0,0
1866,5064,1,4,2,3274,0,2,6,3,0,0
1866,5065,0,4,1,3079,1,2,4,3,0,0
1866,5066,1,7,4,200,0,4,10,3,0,0
1867,5067,1,4,2,3274,0,2,6,3,0,0
1867,5068,0,4,1,3079,1,2,4,3,0,0
1867,5069,1,7,4,200,0,4,10,3,0,0
1868,5070,1,4,2,3274,0,2,6,3,0,0
1868,5071,0,4,1,3079,1,2,4,3,0,0
1868,5072,1,7,4,200,0,4,10,3,0,0
1869,5073,1,4,2,3274,0,2,6,3,0,0
1869,5074,0,4,1,3079,1,2,4,3,0,0
1869,5075,1,7,4,200,0,4,10,3,0,0
1870,5076,1,4,2,3274,0,2,6,3,0,0
1870,5077,0,4,1,3079,1,2,4,3,0,0
1870,5078,1,7,4,200,0,4,10,3,0,0
1871,5079,1,4,2,3274,0,2,6,3,0,0
1871,5080,0,4,1,3079,1,2,4,3,0,0
1871,5081,1,7,4,200,0,4,10,3,0,0
1872,5082,1,4,2,3274,0,2,6,3,0,0
1872,5083,0,4,1,3079,1,2,4,3,0,0
1872,5084,1,7,4,200,0,4,10,3,0,0
1873,5085,1,4,2,3274,0,2,6,3,0,0
1873,5086,0,4,1,3079,1,2,4,3,0,0
1873,5087,1,7,4,200,0,4,10,3,0,0
1874,5088,1,4,2,3274,0,2,6,3,0,0
1874,5089,0,4,1,3079,1,2,4,3,0,0
1874,5090,1,7,4,200,0,4,10,3,0,0
1875,5091,1,4,2,3274,0,2,6,3,0,0
1875,5092,0,4,1,3079,1,2,4,3,0,0
1875,5093,1,7,4,200,0,4,10,3,0,0
1876,5094,1,4,2,3274,0,2,6,3,0,0
1876,5095,0,4,1,3079,1,2,4,3,0,0
1876,5096,1,7,4,200,0,4,10,3,0,0
1877,5097,1,4,2,3274,0,2,6,3,0,0
1877,5098,0,4,1,3079,1,2,4,3,0,0
1877,5099,1,7,4,200,0,4,10,3,0,0
1878,5100,1,4,2,3274,0,2,6,3,0,0
1878,5101,0,4,1,3079,1,2,4,3,0,0
1878,5102,1,7,4,200,0,4,10,3,0,0
1879,5103,1,4,2,3274,0,2,6,3,0,0
1879,5104,0,4,1,3079,1,2,4,3,0,0
1879,5105,1,7,4,200,0,4,10,3,0,0
1880,5106,1,4,2,3274,0,2,6,3,0,0
1880,5107,0,4,1,3079,1,2,4,3,0,0
1880,5108,1,7,4,200,0,4,10,3,0,0
1881,5109,1,4,2,3274,0,2,6,3,0,0
1881,5110,0,4,1,3079,1,2,4,3,0,0
1881,5111,1,7,4,200,0,4,10,3,0,0
1882,5112,1,4,2,3274,0,2,6,3,0,0
1882,5113,0,4,1,3079,1,2,4,3,0,0
1882,5114,1,7,4,200,0,4,10,3,0,0
1883,5115,1,4,2,3274,0,2,6,3,0,0
1883,5116,0,4,1,3079,1,2,4,3,0,0
1883,5117,1,7,4,200,0,4,10,3,0,0
1884,5118,1,4,2,3274,0,2,6,3,0,0
1884,5119,0,4,1,3079,1,2,4,3,0,0
1884,5120,1,7,4,200,0,4,10,3,0,0
1885,5121,1,4,2,3274,0,2,6,3,0,0
1885,5122,0,4,1,3079,1,2,4,3,0,0
1885,5123,1,7,4,200,0,4,10,3,0,0
1886,5124,1,4,2,3274,0,2,6,3,0,0
1886,5125,0,4,1,3079,1,2,4,3,0,0
1886,5126,1,7,4,200,0,4,10,3,0,0
1887,5127,1,4,2,3274,0,2,6,3,0,0
1887,5128,0,4,1,3079,1,2,4,3,0,0
1887,5129,1,7,4,200,0,4,10,3,0,0
1888,5130,1,4,2,3274,0,2,6,3,0,0
1888,5131,0,4,1,3079,1,2,4,3,0,0
1888,5132,1,7,4,200,0,4,10,3,0,0
1889,5133,1,4,2,3274,0,2,6,3,0,0
1889,5134,0,4,1,3079,1,2,4,3,0,0
1889,5135,1,7,4,200,0,4,10,3,0,0
1890,5136,1,4,2,3274,0,2,6,3,0,0
1890,5137,0,4,1,3079,1,2,4,3,0,0
1890,5138,1,7,4,200,0,4,10,3,0,0
1891,5139,1,4,2,3274,0,2,6,3,0,0
1891,5140,0,4,1,3079,1,2,4,3,0,0
1891,5141,1,7,4,200,0,4,10,3,0,0
1892,5142,1,4,2,3274,0,2,6,3,0,0
1892,5143,0,4,1,3079,1,2,4,3,0,0
1892,5144,1,7,4,200,0,4,10,3,0,0
1893,5145,1,4,2,3274,0,2,6,3,0,0
1893,5146,0,4,1,3079,1,2,4,3,0,0
1893,5147,1,7,4,200,0,4,10,3,0,0
1894,5148,1,4,2,3274,0,2,6,3,0,0
1894,5149,0,4,1,3079,1,2,4,3,0,0
1894,5150,1,7,4,200,0,4,10,3,0,0
1895,5151,1,4,2,3274,0,2,6,3,0,0
1895,5152,0,4,1,3079,1,2,4,3,0,0
1895,5153,1,7,4,200,0,4,10,3,0,0
1896,5154,1,4,2,3274,0,2,6,3,0,0
1896,5155,0,4,1,3079,1,2,4,3,0,0
1896,5156,1,7,4,200,0,4,10,3,0,0
1897,5157,1,4,2,3274,0,2,6,3,0,0
1897,5158,0,4,1,3079,1,2,4,3,0,0
1897,5159,1,7,4,200,0,4,10,3,0,0
1898,5160,1,4,2,3274,0,2,6,3,0,0
1898,5161,0,4,1,3079,1,2,4,3,0,0
1898,5162,1,7,4,200,0,4,10,3,0,0
1899,5163,1,4,2,3274,0,2,6,3,0,0
1899,5164,0,4,1,3079,1,2,4,3,0,0
1899,5165,1,7,4,200,0,4,10,3,0,0
1900,5166,1,4,2,3274,0,2,6,3,0,0
1900,5167,0,4,1,3079,1,2,4,3,0,0
1900,5168,1,7,4,200,0,4,10,3,0,0
1901,5169,1,4,2,3274,0,2,6,3,0,0
1901,5170,0,4,1,3079,1,2,4,3,0,0
1901,5171,1,7,4,200,0,4,10,3,0,0
1902,5172,1,4,2,3274,0,2,6,3,0,0
1902,5173,0,4,1,3079,1,2,4,3,0,0
1902,5174,1,7,4,200,0,4,10,3,0,0
1903,5175,1,4,2,3274,0,2,6,3,0,0
1903,5176,0,4,1,3079,1,2,4,3,0,0
1903,5177,1,7,4,200,0,4,10,3,0,0
1904,5178,1,4,2,3274,0,2,6,3,0,0
1904,5179,0,4,1,3079,1,2,4,3,0,0
1904,5180,1,7,4,200,0,4,10,3,0,0
1905,5181,1,4,2,3274,0,2,6,3,0,0
1905,5182,0,4,1,3079,1,2,4,3,0,0
1905,5183,1,7,4,200,0,4,10,3,0,0
1906,5184,1,4,2,3274,0,2,6,3,0,0
1906,5185,0,4,1,3079,1,2,4,3,0,0
1906,5186,1,7,4,200,0,4,10,3,0,0
1907,5187,1,4,2,3274,0,2,6,3,0,0
1907,5188,0,4,1,3079,1,2,4,3,0,0
1907,5189,1,7,4,200,0,4,10,3,0,0
1908,5190,1,4,2,3274,0,2,6,3,0,0
1908,5191,0,4,1,3079,1,2,4,3,0,0
1908,5192,1,7,4,200,0,4,10,3,0,0
1909,5193,1,4,2,3274,0,2,6,3,0,0
1909,5194,0,4,1,3079,1,2,4,3,0,0
1909,5195,1,7,4,200,0,4,10,3,0,0
1910,5196,1,4,2,3274,0,2,6,3,0,0
1910,5197,0,4,1,3079,1,2,4,3,0,0
1910,5198,1,7,4,200,0,4,10,3,0,0
1911,5199,1,4,2,3274,0,2,6,3,0,0
1911,5200,0,4,1,3079,1,2,4,3,0,0
1911,5201,1,7,4,200,0,4,10,3,0,0
1912,5202,1,4,2,3274,0,2,6,3,0,0
1912,5203,0,4,1,3079,1,2,4,3,0,0
1912,5204,1,7,4,200,0,4,10,3,0,0
1913,5205,1,4,2,3274,0,2,6,3,0,0
1913,5206,0,4,1,3079,1,2,4,3,0,0
1913,5207,1,7,4,200,0,4,10,3,0,0
1914,5208,1,4,2,3274,0,2,6,3,0,0
1914,5209,0,4,1,3079,1,2,4,3,0,0
1914,5210,1,7,4,200,0,4,10,3,0,0
1915,5211,1,4,2,3274,0,2,6,3,0,0
1915,5212,0,4,1,3079,1,2,4,3,0,0
1915,5213,1,7,4,200,0,4,10,3,0,0
1916,5214,1,4,2,3274,0,2,6,3,0,0
1916,5215,0,4,1,3079,1,2,4,3,0,0
1916,5216,1,7,4,200,0,4,10,3,0,0
1917,5217,1,4,2,3274,0,2,6,3,0,0
1917,5218,0,4,1,3079,1,2,4,3,0,0
1917,5219,1,7,4,200,0,4,10,3,0,0
1918,5220,1,4,2,3274,0,2,6,3,0,0
1918,5221,0,4,1,3079,1,2,4,3,0,0
1918,5222,1,7,4,200,0,4,10,3,0,0
1919,5223,1,4,2,3274,0,2,6,3,0,0
1919,5224,0,4,1,3079,1,2,4,3,0,0
1919,5225,1,7,4,200,0,4,10,3,0,0
1920,5226,1,4,2,3274,0,2,6,3,0,0
1920,5227,0,4,1,3079,1,2,4,3,0,0
1920,5228,1,7,4,200,0,4,10,3,0,0
1921,5229,1,1,1,0,0,1,2,6,0,0
1921,5230,1,2,2,5791,0,2,6,6,0,0
1921,5231,0,2,1,4713,0,2,4,6,0,0
1921,5232,1,4,2,16218,1,2,8,6,0,0
1921,5233,0,4,4,16092,0,2,10,6,0,0
1921,5234,1,4,4,16199,1,2,9,6,0,0
1922,5235,1,1,1,0,0,1,2,6,0,0
1922,5236,1,2,2,5791,0,2,6,6,0,0
1922,5237,0,2,1,4713,0,2,4,6,0,0
1922,5238,1,4,2,16218,1,2,8,6,0,0
1922,5239,0,4,4,16092,0,2,10,6,0,0
1922,5240,1,4,4,16199,1,2,9,6,0,0
1923,5241,1,1,1,0,0,1,2,6,0,0
1923,5242,1,2,2,5791,0,2,6,6,0,0
1923,5243,0,2,1,4713,0,2,4,6,0,0
1923,5244,1,4,2,16218,1,2,8,6,0,0
1923,5245,0,4,4,16092,0,2,10,6,0,0
1923,5246,1,4,4,16199,1,2,9,6,0,0
1924,5247,1,1,1,0,0,1,2,6,0,0
1924,5248,1,2,2,5791,0,2,6,6,0,0
1924,5249,0,2,1,4713,0,2,4,6,0,0
1924,5250,1,4,2,16218,1,2,8,6,0,0
1924,5251,0,4,4,16092,0,2,10,6,0,0
1924,5252,1,4,4,16199,1,2,9,6,0,0
1925,5253,1,1,1,0,0,1,2,6,0,0
1925,5254,1,2,2,5791,0,2,6,6,0,0
1925,5255,0,2,1,4713,0,2,4,6,0,0
1925,5256,1,4,2,16218,1,2,8,6,0,0
1925,5257,0,4,4,16092,0,2,10,6,0,0
1925,5258,1,4,4,16199,1,2,9,6,0,0
1926,5259,1,1,1,0,0,1,2,6,0,0
1926,5260,1,2,2,5791,0,2,6,6,0,0
1926,5261,0,2,1,4713,0,2,4,6,0,0
1926,5262,1,4,2,16218,1,2,8,6,0,0
1926,5263,0,4,4,16092,0,2,10,6,0,0
1926,5264,1,4,4,16199,1,2,9,6,0,0
1927,5265,1,1,1,0,0,1,2,6,0,0
1927,5266,1,2,2,5791,0,2,6,6,0,0
1927,5267,0,2,1,4713,0,2,4,6,0,0
1927,5268,1,4,2,16218,1,2,8,6,0,0
1927,5269,0,4,4,16092,0,2,10,6,0,0
1927,5270,1,4,4,16199,1,2,9,6,0,0
1928,5271,1,1,1,0,0,1,2,6,0,0
1928,5272,1,2,2,5791,0,2,6,6,0,0
1928,5273,0,2,1,4713,0,2,4,6,0,0
1928,5274,1,4,2,16218,1,2,8,6,0,0
1928,5275,0,4,4,16092,0,2,10,6,0,0
1928,5276,1,4,4,16199,1,2,9,6,0,0
1929,5277,1,1,1,0,0,1,2,6,0,0
1929,5278,1,2,2,5791,0,2,6,6,0,0
1929,5279,0,2,1,4713,0,2,4,6,0,0
1929,5280,1,4,2,16218,1,2,8,6,0,0
1929,5281,0,4,4,16092,0,2,10,6,0,0
1929,5282,1,4,4,16199,1,2,9,6,0,0
1930,5283,1,1,1,0,0,1,2,6,0,0
1930,5284,1,2,2,5791,0,2,6,6,0,0
1930,5285,0,2,1,4713,0,2,4,6,0,0
1930,5286,1,4,2,16218,1,2,8,6,0,0
1930,5287,0,4,4,16092,0,2,10,6,0,0
1930,5288,1,4,4,16199,1,2,9,6,0,0
1931,5289,1,1,1,0,0,1,2,6,0,0
1931,5290,1,2,2,5791,0,2,6,6,0,0
1931,5291,0,2,1,4713,0,2,4,6,0,0
1931,5292,1,4,2,16218,1,2,8,6,0,0
1931,5293,0,4,4,16092,0,2,10,6,0,0
1931,5294,1,4,4,16199,1,2,9,6,0,0
1932,5295,1,1,1,0,0,1,2,6,0,0
1932,5296,1,2,2,5791,0,2,6,6,0,0
1932,5297,0,2,1,4713,0,2,4,6,0,0
1932,5298,1,4,2,16218,1,2,8,6,0,0
1932,5299,0,4,4,16092,0,2,10,6,0,0
1932,5300,1,4,4,16199,1,2,9,6,0,0
1933,5301,1,1,1,0,0,1,2,6,0,0
1933,5302,1,2,2,5791,0,2,6,6,0,0
1933,5303,0,2,1,4713,0,2,4,6,0,0
1933,5304,1,4,2,16218,1,2,8,6,0,0
1933,5305,0,4,4,16092,0,2,10,6,0,0
1933,5306,1,4,4,16199,1,2,9,6,0,0
1934,5307,1,1,1,0,0,1,2,6,0,0
1934,5308,1,2,2,5791,0,2,6,6,0,0
1934,5309,0,2,1,4713,0,2,4,6,0,0
1934,5310,1,4,2,16218,1,2,8,6,0,0
1934,5311,0,4,4,16092,0,2,10,6,0,0
1934,5312,1,4,4,16199,1,2,9,6,0,0
1935,5313,1,1,1,0,0,1,2,6,0,0
1935,5314,1,2,2,5791,0,2,6,6,0,0
1935,5315,0,2,1,4713,0,2,4,6,0,0
1935,5316,1,4,2,16218,1,2,8,6,0,0
1935,5317,0,4,4,16092,0,2,10,6,0,0
1935,5318,1,4,4,16199,1,2,9,6,0,0
1936,5319,1,1,1,0,0,1,2,6,0,0
1936,5320,1,2,2,5791,0,2,6,6,0,0
1936,5321,0,2,1,4713,0,2,4,6,0,0
1936,5322,1,4,2,16218,1,2,8,6,0,0
